"codice_territorio","comune","2014","2015","2016","2017","prov_nome","prov_codice","regione","latitudine","longitudine"
"18012","Battuda","7.39","8.96","12.17","1.5","Pavia","PV","Lombardia","45.274176","9.077067"
"18013","Belgioioso","14.65","15.17","13.36","15.28","Pavia","PV","Lombardia","45.159666","9.313989"
"18014","Bereguardo","7.25","9.3","9.65","10.55","Pavia","PV","Lombardia","45.258162","9.027924"
"18015","Borgarello","8.77","6.96","8.47","9.26","Pavia","PV","Lombardia","45.239885","9.142043"
"18016","Borgo Priolo","11.46","11.14","8.82","14.93","Pavia","PV","Lombardia","44.966584","9.148214"
"18017","Borgoratto Mormorolo","21.18","20.88","27.81","18.65","Pavia","PV","Lombardia","44.931017","9.193440"
"18018","Borgo San Siro","10.51","12.63","12.83","12.94","Pavia","PV","Lombardia","45.234845","8.912531"
"18019","Bornasco","6.82","6.81","4.9","5.22","Pavia","PV","Lombardia","45.265522","9.218895"
"18020","Bosnasco","12.62","14.15","22.28","11.24","Pavia","PV","Lombardia","45.064909","9.358377"
"18021","Brallo di Pregola","38.34","32.98","33.73","27.42","Pavia","PV","Lombardia","44.738034","9.281562"
"18022","Breme","23.46","31.13","22.81","20.86","Pavia","PV","Lombardia","45.127410","8.625100"
"18023","Bressana Bottarone","10.96","10.15","8.23","11.15","Pavia","PV","Lombardia","45.078611","9.131451"
"18024","Broni","13.88","16.9","18.15","16.29","Pavia","PV","Lombardia","45.064264","9.256917"
"18025","Calvignano","7.75","23.72","8.51","8.81","Pavia","PV","Lombardia","44.982651","9.168751"
"18026","Campospinoso","30.65","38.29","34.42","38.14","Pavia","PV","Lombardia","45.094986","9.245542"
"18027","Candia Lomellina","14.51","18.58","15.87","17.65","Pavia","PV","Lombardia","45.176571","8.594426"
"18028","Canevino","18.1","27.65","0","27.52","Pavia","PV","Lombardia","44.938013","9.277633"
"18029","Canneto Pavese","13.09","16.17","11.82","16.03","Pavia","PV","Lombardia","45.051465","9.279383"
"18030","Carbonara al Ticino","8.9","14.69","13.09","9.39","Pavia","PV","Lombardia","45.164774","9.064568"
"18031","Casanova Lonati","6.42","21.79","8.71","10.92","Pavia","PV","Lombardia","45.093171","9.214414"
"18032","Casatisma","11.14","13.36","13.4","7.87","Pavia","PV","Lombardia","45.047922","9.128951"
"18033","Casei Gerola","12.66","15.17","9.63","13.73","Pavia","PV","Lombardia","45.007775","8.927145"
"18034","Casorate Primo","9.56","8.19","9.62","8.49","Pavia","PV","Lombardia","45.311700","9.019161"
"18035","Cassolnovo","9.73","13.58","12.07","12.7","Pavia","PV","Lombardia","45.363040","8.809175"
"18036","Castana","8.26","12.49","29.33","4.2","Pavia","PV","Lombardia","45.026253","9.273008"
"18037","Casteggio","14.37","15.95","14.09","14.63","Pavia","PV","Lombardia","45.015841","9.127288"
"18038","Castelletto di Branduzzo","10.65","12.59","8.78","6.67","Pavia","PV","Lombardia","45.069624","9.098233"
"18039","Castello d'Agogna","7.75","2.53","6.71","5.91","Pavia","PV","Lombardia","45.233804","8.689389"
"18040","Castelnovetto","23.12","19.88","26.87","20.76","Pavia","PV","Lombardia","45.251989","8.614843"
"18041","Cava Manara","12.02","14.27","10.85","13.31","Pavia","PV","Lombardia","45.140966","9.105515"
"18042","Cecima","37.11","33.13","20.92","45.93","Pavia","PV","Lombardia","44.850255","9.080449"
"18043","Ceranova","5.33","5.19","5.06","4.98","Pavia","PV","Lombardia","45.259381","9.242126"
"18044","Ceretto Lomellina","10.31","15.46","10.42","26.11","Pavia","PV","Lombardia","45.244489","8.671938"
"18045","Cergnago","12.07","13.49","12.34","18.02","Pavia","PV","Lombardia","45.197990","8.773162"
"18046","Certosa di Pavia","8.73","8.55","8.3","12.01","Pavia","PV","Lombardia","45.253230","9.128285"
"18047","Cervesina","19.43","21.38","11.43","13.67","Pavia","PV","Lombardia","45.062067","9.017677"
"18048","Chignolo Po","12.05","12.65","11.22","15.53","Pavia","PV","Lombardia","45.149572","9.485945"
"18049","Cigognola","24.89","29.49","22.33","23.37","Pavia","PV","Lombardia","45.033126","9.245164"
"18050","Cilavegna","12.04","18.38","13.67","13.88","Pavia","PV","Lombardia","45.308926","8.744082"
"18051","Codevilla","14.62","17.84","10.04","14.07","Pavia","PV","Lombardia","44.963082","9.059029"
"18052","Confienza","15.03","18.68","15.88","16.66","Pavia","PV","Lombardia","45.334173","8.556661"
"18053","Copiano","8.74","7.07","11.71","10.6","Pavia","PV","Lombardia","45.196799","9.321896"
"18054","Corana","17.31","12.35","24.86","7.5","Pavia","PV","Lombardia","45.060867","8.968375"
"18057","Corvino San Quirico","14.29","19.16","20.4","14.66","Pavia","PV","Lombardia","45.010035","9.162295"
"18058","Costa de' Nobili","11.02","16.42","2.67","0","Pavia","PV","Lombardia","45.131135","9.379392"
"18059","Cozzo","8.52","19.86","38.73","18.89","Pavia","PV","Lombardia","45.192402","8.611874"
"18060","Cura Carpignano","4.38","6.19","6.15","5.91","Pavia","PV","Lombardia","45.213131","9.256702"
"18061","Dorno","9.82","16.04","12.43","13.48","Pavia","PV","Lombardia","45.156185","8.950001"
"18062","Ferrera Erbognone","11.99","16.99","14.26","21.53","Pavia","PV","Lombardia","45.114434","8.865227"
"18063","Filighera","13.84","13.68","10.4","19.05","Pavia","PV","Lombardia","45.176383","9.315577"
"18064","Fortunago","17.88","28.42","18.11","34.62","Pavia","PV","Lombardia","44.921154","9.183379"
"18065","Frascarolo","16.62","14.91","8.26","25.72","Pavia","PV","Lombardia","45.046140","8.680831"
"18066","Galliavola","33.25","28.37","53.66","61.07","Pavia","PV","Lombardia","45.096970","8.819146"
"18067","Gambarana","17.7","17.98","17.78","27.27","Pavia","PV","Lombardia","45.028111","8.763021"
"18068","Gambolò","9.27","10.78","10.32","11.21","Pavia","PV","Lombardia","45.262925","8.857941"
"18069","Garlasco","15.52","15.69","15.45","16.46","Pavia","PV","Lombardia","45.197496","8.922502"
"18071","Gerenzago","10.66","7.84","2.84","3.51","Pavia","PV","Lombardia","45.205232","9.359857"
"18072","Giussago","8.54","7.16","8.11","10.6","Pavia","PV","Lombardia","45.285654","9.141803"
"18073","Godiasco Salice Terme","13.37","16.16","12.99","16.94","Pavia","PV","Lombardia","44.895933","9.056368"
"18074","Golferenzo","35.62","5.17","10.44","5.15","Pavia","PV","Lombardia","44.961866","9.306947"
"18075","Gravellona Lomellina","14.45","13.57","11","13.92","Pavia","PV","Lombardia","45.329932","8.765383"
"18076","Gropello Cairoli","10.75","13.87","14.86","14.8","Pavia","PV","Lombardia","45.177219","8.991329"
"18077","Inverno e Monteleone","8.24","10.12","9.4","9.39","Pavia","PV","Lombardia","45.193998","9.406946"
"18078","Landriano","6.52","9.19","9.13","10.66","Pavia","PV","Lombardia","45.310392","9.262774"
"18079","Langosco","19.21","30.19","10.62","21.68","Pavia","PV","Lombardia","45.215387","8.562871"
"18080","Lardirago","11.5","16.56","11.72","12.85","Pavia","PV","Lombardia","45.235289","9.233156"
"18081","Linarolo","7.81","9.58","9.18","11.62","Pavia","PV","Lombardia","45.159104","9.269941"
"18082","Lirio","31.5","32.52","40.32","7.84","Pavia","PV","Lombardia","44.994103","9.255427"
"18083","Lomello","8.95","15.79","9.57","14.68","Pavia","PV","Lombardia","45.119795","8.796091"
"18084","Lungavilla","12.97","12.69","11.15","19.4","Pavia","PV","Lombardia","45.043365","9.081510"
"18085","Magherno","10.5","6.4","11.61","12.22","Pavia","PV","Lombardia","45.223022","9.327477"
"18086","Marcignago","10.89","15.75","9.39","6.52","Pavia","PV","Lombardia","45.253566","9.078334"
"18087","Marzano","7.21","4.74","6.44","7.07","Pavia","PV","Lombardia","45.247522","9.295492"
"18088","Mede","15.34","15.49","11.99","14.06","Pavia","PV","Lombardia","45.097229","8.735417"
"18089","Menconico","33.01","44.44","38.62","58.17","Pavia","PV","Lombardia","44.796327","9.280111"
"18090","Mezzana Bigli","15.98","9.9","11.83","23.03","Pavia","PV","Lombardia","45.059478","8.847744"
"18091","Mezzana Rabattone","6.12","20.24","12.22","12.51","Pavia","PV","Lombardia","45.093710","9.031342"
"18092","Mezzanino","12.33","15.16","14.06","14.42","Pavia","PV","Lombardia","45.128881","9.204847"
"18093","Miradolo Terme","10.74","8.41","6.61","7.76","Pavia","PV","Lombardia","45.170547","9.444702"
"18094","Montalto Pavese","16.55","16.81","20.39","10.16","Pavia","PV","Lombardia","44.979406","9.209410"
"18095","Montebello della Battaglia","19.31","12.22","15.58","13.85","Pavia","PV","Lombardia","45.003993","9.102030"
"18096","Montecalvo Versiggia","18.47","13.33","15.24","20.72","Pavia","PV","Lombardia","44.981783","9.271392"
"18097","Montescano","15.06","2.5","9.88","19.21","Pavia","PV","Lombardia","45.032396","9.282462"
"18098","Montesegale","20.2","10.05","6.73","41.31","Pavia","PV","Lombardia","44.906120","9.127150"
"18099","Monticelli Pavese","14.38","24.84","19.4","5.72","Pavia","PV","Lombardia","45.109801","9.512880"
"18100","Montù Beccaria","15.67","17.62","12.48","14.47","Pavia","PV","Lombardia","45.035743","9.314613"
"18101","Mornico Losana","15.24","20.06","14.15","19.17","Pavia","PV","Lombardia","45.009904","9.207230"
"18102","Mortara","10.71","14.53","12.62","14.26","Pavia","PV","Lombardia","45.251533","8.738071"
"18103","Nicorvo","13.95","8.7","15.04","19.2","Pavia","PV","Lombardia","45.285349","8.667887"
"18104","Olevano di Lomellina","17.48","16.35","11.06","12.52","Pavia","PV","Lombardia","45.213784","8.716976"
"18105","Oliva Gessi","11.33","16.85","5.56","17","Pavia","PV","Lombardia","45.002747","9.181943"
"18106","Ottobiano","11.61","20.81","14.59","13.53","Pavia","PV","Lombardia","45.153367","8.829206"
"18107","Palestro","13.69","14.38","13.99","15.06","Pavia","PV","Lombardia","45.301748","8.532433"
"18108","Pancarana","19.08","9.52","6.33","12.62","Pavia","PV","Lombardia","45.075411","9.052225"
"18109","Parona","13.77","14.47","18.26","13.64","Pavia","PV","Lombardia","45.282497","8.749539"
"18110","Pavia","11.34","12.67","11.49","11.93","Pavia","PV","Lombardia","45.184725","9.158207"
"18111","Pietra de' Giorgi","13.51","17.24","9.35","10.56","Pavia","PV","Lombardia","45.019898","9.229980"
"18112","Pieve Albignola","9.03","12.53","15.06","10.58","Pavia","PV","Lombardia","45.112391","8.959843"
"18113","Pieve del Cairo","16.19","17.36","18.75","17.71","Pavia","PV","Lombardia","45.050316","8.804344"
"18114","Pieve Porto Morone","10.66","17.95","15.15","15.08","Pavia","PV","Lombardia","45.109219","9.437585"
"18115","Pinarolo Po","11.03","19.94","12.31","15.34","Pavia","PV","Lombardia","45.076755","9.168479"
"18116","Pizzale","15.19","10.95","23","21.84","Pavia","PV","Lombardia","45.036543","9.048338"
"18117","Ponte Nizza","12.11","18.39","22.43","25.27","Pavia","PV","Lombardia","44.851255","9.097394"
"18118","Portalbera","9.86","10.48","12.6","16.07","Pavia","PV","Lombardia","45.100813","9.320577"
"18119","Rea","9.31","21.1","30.88","12.05","Pavia","PV","Lombardia","40.746823","14.638091"
"18120","Redavalle","16.58","20.58","7.45","15.8","Pavia","PV","Lombardia","45.035645","9.202269"
"18121","Retorbido","12.97","18.72","15.5","19.33","Pavia","PV","Lombardia","44.948813","9.039206"
"18122","Rivanazzano Terme","15.53","18.81","15.23","12.58","Pavia","PV","Lombardia","44.927187","9.014285"
"18123","Robbio","11.07","16.42","15.78","13","Pavia","PV","Lombardia","45.289004","8.591763"
"18124","Robecco Pavese","8.94","7.09","16.03","12.76","Pavia","PV","Lombardia","45.048222","9.148624"
"18125","Rocca de' Giorgi","0","0","11.98","0","Pavia","PV","Lombardia","44.954954","9.253135"
"18126","Rocca Susella","20.28","30.11","22.88","23.47","Pavia","PV","Lombardia","44.905908","9.100485"
"18127","Rognano","4.63","3.08","3.12","3.12","Pavia","PV","Lombardia","45.288448","9.089398"
"18128","Romagnese","26.14","17.49","24.64","27.9","Pavia","PV","Lombardia","44.840293","9.330885"
"18129","Roncaro","1.96","5.81","5.8","4.5","Pavia","PV","Lombardia","45.226395","9.275789"
"18130","Rosasco","16.41","23.14","26.98","26.09","Pavia","PV","Lombardia","45.250107","8.577540"
"18131","Rovescala","21.01","18.88","7.75","16.65","Pavia","PV","Lombardia","45.011997","9.349364"
"18132","Ruino","13.5","21.92","22.3","19.72","Pavia","PV","Lombardia","44.911250","9.276095"
"18133","San Cipriano Po","12.23","16.38","10.3","10.3","Pavia","PV","Lombardia","45.114440","9.284489"
"18134","San Damiano al Colle","16.02","21.05","9.16","20.02","Pavia","PV","Lombardia","45.027600","9.348701"
"18135","San Genesio ed Uniti","10.4","10.39","8.25","8.7","Pavia","PV","Lombardia","45.235647","9.179176"
"18136","San Giorgio di Lomellina","14.27","18.03","16.54","16.85","Pavia","PV","Lombardia","45.173548","8.790515"
"18137","San Martino Siccomario","8.77","7.19","8.06","9.28","Pavia","PV","Lombardia","45.158418","9.136657"
"18138","Sannazzaro de' Burgondi","11.77","10.52","12.23","13.81","Pavia","PV","Lombardia","45.101977","8.907521"
"18139","Santa Cristina e Bissone","10.39","12.46","10.98","10.11","Pavia","PV","Lombardia","45.166258","9.399900"
"18140","Santa Giuletta","13.83","14.52","13.41","11.71","Pavia","PV","Lombardia","45.035536","9.181236"
"18141","Sant'Alessio con Vialone","1.06","6.29","5.21","7.27","Pavia","PV","Lombardia","45.222032","9.225411"
"18142","Santa Margherita di Staffora","24.97","31.71","16.9","18.91","Pavia","PV","Lombardia","44.764830","9.254419"
"18143","Santa Maria della Versa","14.22","15.18","16.29","17.21","Pavia","PV","Lombardia","44.986846","9.300391"
"18144","Sant'Angelo Lomellina","9.69","13.43","4.96","15.26","Pavia","PV","Lombardia","45.246479","8.643610"
"18145","San Zenone al Po","24.75","16.72","20.29","20.51","Pavia","PV","Lombardia","45.108696","9.362025"
"18146","Sartirana Lomellina","21.89","18.67","16.92","27.64","Pavia","PV","Lombardia","45.114989","8.666339"
"18147","Scaldasole","8.3","12.66","13.85","10.74","Pavia","PV","Lombardia","45.123546","8.908054"
"18148","Semiana","16.95","17.28","13.13","17.82","Pavia","PV","Lombardia","45.138305","8.727974"
"18149","Silvano Pietra","16.3","5.95","13.43","5.96","Pavia","PV","Lombardia","45.040687","8.948459"
"18150","Siziano","8.77","7.38","7.82","7.44","Pavia","PV","Lombardia","45.317428","9.202362"
"18151","Sommo","8.78","6.12","9.6","5.21","Pavia","PV","Lombardia","45.127600","9.080845"
"18152","Spessa","13.06","8.19","14.86","16.93","Pavia","PV","Lombardia","45.113439","9.349250"
"18153","Stradella","11.93","12.54","14.86","11.68","Pavia","PV","Lombardia","45.078975","9.302257"
"18154","Suardi","12.79","16.09","21.14","14.84","Pavia","PV","Lombardia","45.034895","8.742770"
"18155","Torrazza Coste","15.27","10.68","11.93","14.46","Pavia","PV","Lombardia","44.976086","9.086143"
"18156","Torre Beretti e Castellaro","3.44","5.23","3.56","10.78","Pavia","PV","Lombardia","45.076887","8.687464"
"18157","Torre d'Arese","4.09","6.18","6.19","9.35","Pavia","PV","Lombardia","45.239670","9.316740"
"18158","Torre de' Negri","24.06","12.1","12.38","6.29","Pavia","PV","Lombardia","45.148759","9.333655"
"18159","Torre d'Isola","7.9","5.81","6.22","6.65","Pavia","PV","Lombardia","45.217372","9.077043"
"18160","Torrevecchia Pia","5.12","5.95","6.21","6.78","Pavia","PV","Lombardia","45.283327","9.296685"
"18161","Torricella Verzate","16.89","8.32","8.37","15.73","Pavia","PV","Lombardia","45.017759","9.174321"
"18162","Travacò Siccomario","5.38","9.68","7.45","12.92","Pavia","PV","Lombardia","45.152096","9.161825"
"18163","Trivolzio","13.07","10.23","11.04","12.16","Pavia","PV","Lombardia","45.261356","9.047442"
"18164","Tromello","13.22","12.46","14.93","14.26","Pavia","PV","Lombardia","45.210260","8.872611"
"18165","Trovo","5.75","5.75","7.77","8.84","Pavia","PV","Lombardia","45.282424","9.035553"
"18166","Val di Nizza","17.01","18.96","20.83","20.8","Pavia","PV","Lombardia","44.877572","9.179370"
"18167","Valeggio","4.34","9.15","13.64","8.99","Pavia","PV","Lombardia","45.149632","8.862332"
"18168","Valle Lomellina","12.88","15.49","16.32","22.76","Pavia","PV","Lombardia","45.150866","8.664943"
"18169","Valle Salimbene","12.48","7.94","14","9.42","Pavia","PV","Lombardia","45.172762","9.234220"
"18170","Valverde","16.45","17.15","17.45","27.83","Pavia","PV","Lombardia","37.578885","15.123242"
"18171","Varzi","21.98","21.27","16.03","25","Pavia","PV","Lombardia","44.823513","9.196187"
"18172","Velezzo Lomellina","10","20.51","0","10","Pavia","PV","Lombardia","45.163496","8.737644"
"18173","Vellezzo Bellini","6.89","4.95","6.72","7.54","Pavia","PV","Lombardia","45.269757","9.099423"
"18174","Verretto","22.7","15.27","10.39","7.91","Pavia","PV","Lombardia","45.039987","9.106464"
"18175","Verrua Po","20.02","17.93","11.77","10.2","Pavia","PV","Lombardia","45.110072","9.175185"
"18176","Vidigulfo","7.53","9.07","7.26","9.23","Pavia","PV","Lombardia","45.292018","9.234684"
"18177","Vigevano","10.97","11.6","11.23","12.74","Pavia","PV","Lombardia","45.321879","8.846673"
"18178","Villa Biscossi","13.7","39.74","0","13.07","Pavia","PV","Lombardia","45.090184","8.788896"
"18179","Villanova d'Ardenghi","8.99","12.89","10.38","16.88","Pavia","PV","Lombardia","45.173395","9.039664"
"18180","Villanterio","8.54","8.68","14.56","10","Pavia","PV","Lombardia","45.216338","9.362116"
"18181","Vistarino","6.34","7.6","12.72","9.62","Pavia","PV","Lombardia","45.209403","9.307903"
"18182","Voghera","12.24","13.37","13.75","13.66","Pavia","PV","Lombardia","44.991660","9.012044"
"18183","Volpara","7.41","7.49","30.08","7.58","Pavia","PV","Lombardia","44.953294","9.297244"
"18184","Zavattarello","16.1","18.21","17.73","22.3","Pavia","PV","Lombardia","44.868380","9.265333"
"18185","Zeccone","5.74","8.66","7.03","11.83","Pavia","PV","Lombardia","45.257532","9.202490"
"18186","Zeme","19.39","27","15.88","20.98","Pavia","PV","Lombardia","41.871940","12.567380"
"18187","Zenevredo","10.47","14.46","20.77","16.79","Pavia","PV","Lombardia","45.053457","9.326120"
"18188","Zerbo","20.62","13.9","26.25","14.65","Pavia","PV","Lombardia","45.111075","9.394000"
"18189","Zerbolò","8.66","5.72","9.64","10.61","Pavia","PV","Lombardia","45.206420","9.013523"
"18190","Zinasco","10.34","10.09","13.54","15.93","Pavia","PV","Lombardia","45.122979","9.013514"
"18191","Cornale e Bastida","13.68","18.42","14.97","18.4","Pavia","PV","Lombardia","0.000000","0.000000"
"18192","Corteolona e Genzone","10.11","13.61","11.99","12.35","Pavia","PV","Lombardia","45.156946","9.368818"
"19001","Acquanegra Cremonese","18.14","15.15","27.85","14.41","Cremona","CR","Lombardia","45.168564","9.890840"
